"","game_id","team_a","team_b","court","a_score","b_score","a_flag","b_flag","date","season"
"369",369,"hampton","winthrop","B",45,44,0,0,2010-11-16,2011
"370",370,"north-dakota","wisconsin","B",53,85,0,0,2010-11-16,2011
"371",371,"ipfw","xavier","B",66,76,0,0,2010-11-16,2011
"372",372,"buffalo","youngstown-state","B",53,64,0,0,2010-11-16,2011
"373",373,"colorado-college","air-force","B",60,57,1,0,2010-11-17,2011
"374",374,"maryland-eastern-shore","american","B",58,65,0,0,2010-11-17,2011
"375",375,"st-gregorys","arkansas-little-rock","B",58,108,1,0,2010-11-17,2011
"376",376,"belmont","arkansas-state","B",93,60,0,0,2010-11-17,2011
"377",377,"indiana-state","ball-state","B",60,75,0,0,2010-11-17,2011
"378",378,"loyola-marymount","bradley","B",57,59,0,0,2010-11-17,2011
"379",379,"utah-state","brigham-young","B",72,78,0,0,2010-11-17,2011
"380",380,"binghamton","bucknell","B",38,66,0,0,2010-11-17,2011
"381",381,"southern-utah","cal-state-bakersfield","B",66,58,0,0,2010-11-17,2011
"382",382,"california-santa-cruz","california-davis","B",49,70,1,0,2010-11-17,2011
"383",383,"arkansas-monticello","centenary-la","B",82,70,1,0,2010-11-17,2011
"384",384,"vermont","connecticut","B",73,89,0,0,2010-11-17,2011
"385",385,"delaware","cornell","B",61,75,0,0,2010-11-17,2011
"386",386,"louisiana-lafayette","creighton","B",58,63,0,0,2010-11-17,2011
"387",387,"southern-illinois-edwardsville","eastern-kentucky","B",65,81,0,0,2010-11-17,2011
"388",388,"madonna","eastern-michigan","B",70,79,1,0,2010-11-17,2011
"389",389,"texas-san-antonio","evansville","B",73,77,0,0,2010-11-17,2011
"390",390,"warner-southern","florida-atlantic","B",58,88,1,0,2010-11-17,2011
"391",391,"vanguard","fresno-state","B",42,74,1,0,2010-11-17,2011
"392",392,"marist","george-washington","B",59,79,0,0,2010-11-17,2011
"393",393,"albany-ny","georgia-tech","B",51,78,0,0,2010-11-17,2011
"394",394,"holy-cross","harvard","B",49,72,0,0,2010-11-17,2011
"395",395,"tennessee-state","illinois-state","B",68,73,0,0,2010-11-17,2011
"396",396,"drake","iowa-state","B",43,91,0,0,2010-11-17,2011
"397",397,"chattanooga","kennesaw-state","B",73,69,0,0,2010-11-17,2011
"398",398,"saint-francis-pa","lafayette","B",68,72,0,0,2010-11-17,2011
"399",399,"houston","louisiana-tech","B",54,60,0,0,2010-11-17,2011
"400",400,"maryland-baltimore-county","loyola-md","B",72,83,0,0,2010-11-17,2011
"401",401,"pennsylvania","manhattan","B",54,59,0,0,2010-11-17,2011
"402",402,"green-bay","marquette","B",69,89,0,0,2010-11-17,2011
"403",403,"sacred-heart","massachusetts","B",65,73,0,0,2010-11-17,2011
"404",404,"northwestern-state","memphis","B",79,94,0,0,2010-11-17,2011
"405",405,"alabama-birmingham","middle-tennessee","B",76,71,0,0,2010-11-17,2011
"406",406,"murray-state","mississippi","B",61,77,0,0,2010-11-17,2011
"407",407,"southeastern-louisiana","nevada-las-vegas","B",56,92,0,0,2010-11-17,2011
"408",408,"milwaukee","niagara","B",90,73,0,0,2010-11-17,2011
"409",409,"chicago-state","notre-dame","B",62,102,0,0,2010-11-17,2011
"410",410,"texas-am-corpus-christi","oklahoma-state","B",58,68,0,0,2010-11-17,2011
"411",411,"alcorn-state","purdue","B",48,103,0,0,2010-11-17,2011
"412",412,"san-francisco","san-jose-state","B",64,74,0,0,2010-11-17,2011
"413",413,"oregon-state","seattle","B",80,83,0,0,2010-11-17,2011
"414",414,"south-dakota-school-of-mines","south-dakota","B",61,72,1,0,2010-11-17,2011
"415",415,"auburn-montgomery","southern","B",72,74,1,0,2010-11-17,2011
"416",416,"rider","southern-california","B",77,57,0,0,2010-11-17,2011
"417",417,"south-alabama","southern-mississippi","B",58,93,0,0,2010-11-17,2011
"418",418,"columbia","st-johns-ny","B",66,79,0,0,2010-11-17,2011
"419",419,"missouri-state","tennessee","B",56,60,0,0,2010-11-17,2011
"420",420,"northwestern","texas-pan-american","B",77,71,0,0,2010-11-17,2011
"421",421,"montana","utah","B",71,80,0,0,2010-11-17,2011
"422",422,"boston-university","villanova","B",66,82,0,0,2010-11-17,2011
"423",423,"northwood-mi","wright-state","B",55,75,1,0,2010-11-17,2011
"424",424,"new-mexico-state","arizona","B",57,83,0,0,2010-11-18,2011
"425",425,"grambling","arkansas","B",52,75,0,0,2010-11-18,2011
"426",426,"jackson-state","baylor","B",49,63,0,0,2010-11-18,2011
"427",427,"yale","boston-college","B",75,67,0,0,2010-11-18,2011
"428",428,"cal-state-monterey-bay","cal-poly","B",50,47,1,0,2010-11-18,2011
"429",429,"south-florida","central-florida","B",59,65,0,0,2010-11-18,2011
"430",430,"montreat","charleston-southern","B",85,103,1,0,2010-11-18,2011
"431",431,"george-mason","charlotte","B",78,56,0,0,2010-11-18,2011
"432",432,"colorado-state","denver","B",77,66,0,0,2010-11-18,2011
"433",433,"northwest-washington","eastern-washington","B",87,96,1,0,2010-11-18,2011
"434",434,"stony-brook","fairleigh-dickinson","B",66,59,0,0,2010-11-18,2011
"435",435,"north-carolina-at","florida","B",55,105,0,0,2010-11-18,2011
"436",436,"savannah-state","florida-am","B",53,64,0,0,2010-11-18,2011
"437",437,"florida-state","florida-international","B",89,66,0,0,2010-11-18,2011
"438",438,"virginia-intermont","gardner-webb","B",42,78,1,0,2010-11-18,2011
"439",439,"coastal-carolina","georgetown","B",61,80,0,0,2010-11-18,2011
"440",440,"reinhardt","georgia-southern","B",84,101,1,0,2010-11-18,2011
"441",441,"richmond","iona","B",77,81,0,0,2010-11-18,2011
"442",442,"presbyterian","kansas-state","B",67,76,0,0,2010-11-18,2011
"443",443,"prairie-view","la-salle","B",74,88,0,0,2010-11-18,2011
"444",444,"southern-virginia","liberty","B",49,82,1,0,2010-11-18,2011
"445",445,"austin-peay","lipscomb","B",101,104,0,0,2010-11-18,2011
"446",446,"virginia-wise","longwood","B",70,104,1,0,2010-11-18,2011
"447",447,"tennessee-martin","louisiana-state","B",56,79,0,0,2010-11-18,2011
"448",448,"eastern-illinois","loyola-il","B",62,73,0,0,2010-11-18,2011
"449",449,"pittsburgh","maryland","B",79,70,0,0,2010-11-18,2011
"450",450,"bowling-green-state","michigan","B",50,69,0,0,2010-11-18,2011
"451",451,"western-kentucky","minnesota","B",77,95,0,0,2010-11-18,2011
"452",452,"western-illinois","missouri","B",61,66,0,0,2010-11-18,2011
"453",453,"army","njit","B",63,60,0,0,2010-11-18,2011
"454",454,"hofstra","north-carolina","B",63,107,0,0,2010-11-18,2011
"455",455,"east-carolina","north-carolina-state","B",65,85,0,0,2010-11-18,2011
"456",456,"morehead-state","north-carolina-wilmington","B",58,60,0,0,2010-11-18,2011
"457",457,"texas-southern","oklahoma","B",52,82,0,0,2010-11-18,2011
"458",458,"morgan-state","providence","B",55,77,0,0,2010-11-18,2011
"459",459,"point-loma-nazarene","saint-marys-ca","B",69,101,1,0,2010-11-18,2011
"460",460,"rice","santa-clara","B",65,66,0,0,2010-11-18,2011
"461",461,"southwest-minnesota-state","south-dakota-state","B",80,94,1,0,2010-11-18,2011
"462",462,"virginia","stanford","B",60,81,0,0,2010-11-18,2011
"463",463,"illinois","texas","B",84,90,0,0,2010-11-18,2011
"464",464,"purdue-north-central","valparaiso","B",44,98,1,0,2010-11-18,2011
"465",465,"nebraska","vanderbilt","B",49,59,0,0,2010-11-18,2011
"466",466,"jacksonville-state","virginia-military-institute","B",55,65,0,0,2010-11-18,2011
"467",467,"davidson","west-virginia","B",70,84,0,0,2010-11-18,2011
"468",468,"south-carolina-upstate","wofford","B",61,79,0,0,2010-11-18,2011
"469",469,"north-florida","wyoming","B",76,60,0,0,2010-11-18,2011
"470",470,"samford","auburn","B",79,68,0,0,2010-11-19,2011
"471",471,"marist","boston-university","B",37,58,0,0,2010-11-19,2011
"472",472,"navy","california-irvine","B",60,75,0,0,2010-11-19,2011
"473",473,"east-carolina","charlotte","B",63,74,0,0,2010-11-19,2011
"474",474,"long-beach-state","clemson","B",55,69,0,0,2010-11-19,2011
"475",475,"rhode-island","college-of-charleston","B",75,66,0,0,2010-11-19,2011
"476",476,"st-bonaventure","cornell","B",56,54,0,0,2010-11-19,2011
"477",477,"howard","delaware","B",34,66,0,0,2010-11-19,2011
"478",478,"indiana-tech","detroit-mercy","B",62,93,1,0,2010-11-19,2011
"479",479,"colgate","duke","B",58,110,0,0,2010-11-19,2011
"480",480,"hampton","fordham","B",58,48,0,0,2010-11-19,2011
"481",481,"north-carolina-state","george-mason","B",78,65,0,0,2010-11-19,2011
"482",482,"troy","georgia-state","B",70,80,0,0,2010-11-19,2011
"483",483,"niagara","georgia-tech","B",51,77,0,0,2010-11-19,2011
"484",484,"dartmouth","hartford","B",71,57,0,0,2010-11-19,2011
"485",485,"gwynedd-mercy","high-point","B",77,86,1,0,2010-11-19,2011
"486",486,"great-falls","idaho-state","B",68,78,1,0,2010-11-19,2011
"487",487,"maryland","illinois","B",76,80,0,0,2010-11-19,2011
"488",488,"north-texas","kansas","B",60,93,0,0,2010-11-19,2011
"489",489,"furman","kent-state","B",74,78,0,0,2010-11-19,2011
"490",490,"california-riverside","lamar","B",75,90,0,0,2010-11-19,2011
"491",491,"cleveland-state","louisiana-lafayette","B",60,55,0,0,2010-11-19,2011
"492",492,"seattle","louisiana-tech","B",72,85,0,0,2010-11-19,2011
"493",493,"maine-machias","maine","B",44,95,1,0,2010-11-19,2011
"494",494,"north-carolina-central","miami-fl","B",65,88,0,0,2010-11-19,2011
"495",495,"campbell","middle-tennessee","B",97,90,0,0,2010-11-19,2011
"496",496,"north-carolina","minnesota","B",67,72,0,0,2010-11-19,2011
"497",497,"appalachian-state","mississippi-state","B",74,76,0,0,2010-11-19,2011
"498",498,"lehigh","monmouth","B",68,69,0,0,2010-11-19,2011
"499",499,"montana-tech","montana","B",51,78,1,0,2010-11-19,2011
"500",500,"minot-state","montana-state","B",67,92,1,0,2010-11-19,2011
"501",501,"davidson","nebraska","B",70,67,0,0,2010-11-19,2011
"502",502,"sacramento-state","north-dakota","B",60,64,0,0,2010-11-19,2011
"503",503,"southwestern-az","northern-arizona","B",47,97,1,0,2010-11-19,2011
"504",504,"arkansas-pine-bluff","northwestern","B",45,71,0,0,2010-11-19,2011
"505",505,"saint-peters","old-dominion","B",52,59,0,0,2010-11-19,2011
"506",506,"fairfield","penn-state","B",49,64,0,0,2010-11-19,2011
"507",507,"kentucky","portland","B",79,48,0,0,2010-11-19,2011
"508",508,"duquesne","robert-morris","B",63,69,0,0,2010-11-19,2011
"509",509,"boise-state","san-diego","B",65,60,0,0,2010-11-19,2011
"510",510,"alabama","seton-hall","B",78,83,0,0,2010-11-19,2011
"511",511,"radford","south-carolina","B",56,85,0,0,2010-11-19,2011
"512",512,"carver-bible","south-carolina-state","B",67,69,1,0,2010-11-19,2011
"513",513,"coastal-carolina","south-carolina-upstate","B",71,50,0,0,2010-11-19,2011
"514",514,"tougaloo","southern","B",71,58,1,0,2010-11-19,2011
"515",515,"portland-state","southern-methodist","B",53,69,0,0,2010-11-19,2011
"516",516,"pittsburgh","texas","B",68,66,0,0,2010-11-19,2011
"517",517,"texas-am-international","texas-am","B",46,77,1,0,2010-11-19,2011
"518",518,"cameron","texas-san-antonio","B",61,71,1,0,2010-11-19,2011
"519",519,"stephen-f-austin","texas-tech","B",58,70,0,0,2010-11-19,2011
"520",520,"illinois-chicago","toledo","B",57,51,0,0,2010-11-19,2011
"521",521,"centenary-la","tulane","B",36,77,0,0,2010-11-19,2011
"522",522,"missouri-state","tulsa","B",50,62,0,0,2010-11-19,2011
"523",523,"vanderbilt","west-virginia","B",71,74,0,0,2010-11-19,2011
"524",524,"hofstra","western-kentucky","B",60,62,0,0,2010-11-19,2011
"525",525,"georgetown","wofford","B",74,59,0,0,2010-11-19,2011
"526",526,"iowa","xavier","B",73,86,0,0,2010-11-19,2011
"527",527,"tennessee-state","air-force","B",72,87,0,0,2010-11-20,2011
"528",528,"youngstown-state","akron","B",84,91,0,0,2010-11-20,2011
"529",529,"tuskegee","alabama-am","B",67,70,1,0,2010-11-20,2011
"530",530,"kennesaw-state","alabama-state","B",59,74,0,0,2010-11-20,2011
"531",531,"alabama-birmingham","arizona-state","B",66,69,0,0,2010-11-20,2011
"532",532,"campbell","auburn","B",61,54,0,0,2010-11-20,2011
"533",533,"chicago-state","brigham-young","B",60,109,0,0,2010-11-20,2011
"534",534,"sacred-heart","brown","B",67,81,0,0,2010-11-20,2011
"535",535,"army","bryant","B",76,66,0,0,2010-11-20,2011
"536",536,"towson","buffalo","B",76,87,0,0,2010-11-20,2011
"537",537,"ball-state","butler","B",55,88,0,0,2010-11-20,2011
"538",538,"vanguard","cal-state-northridge","B",66,109,1,0,2010-11-20,2011
"539",539,"new-mexico","california","B",64,89,0,0,2010-11-20,2011
"540",540,"seattle","california-irvine","B",77,85,0,0,2010-11-20,2011
"541",541,"fresno-state","california-santa-barbara","B",54,69,0,0,2010-11-20,2011
"542",542,"eastern-michigan","canisius","B",51,71,0,0,2010-11-20,2011
"543",543,"ipfw","cincinnati","B",59,65,0,0,2010-11-20,2011
"544",544,"james-madison","citadel","B",74,67,0,0,2010-11-20,2011
"545",545,"tennessee-tech","east-tennessee-state","B",60,73,0,0,2010-11-20,2011
"546",546,"indiana-south-bend","eastern-illinois","B",40,57,1,0,2010-11-20,2011
"547",547,"presbyterian","eastern-kentucky","B",67,66,0,0,2010-11-20,2011
"548",548,"wake-forest","elon","B",89,70,0,0,2010-11-20,2011
"549",549,"albany-ny","fairleigh-dickinson","B",72,46,0,0,2010-11-20,2011
"550",550,"american","florida-atlantic","B",82,72,0,0,2010-11-20,2011
"551",551,"utah-valley","florida-international","B",62,65,0,0,2010-11-20,2011
"552",552,"florida-gulf-coast","grambling","B",74,70,0,0,2010-11-20,2011
"553",553,"central-arkansas","hawaii","B",69,83,0,0,2010-11-20,2011
"554",554,"northwest-oklahoma-state","houston","B",58,81,1,0,2010-11-20,2011
"555",555,"texas-arlington","houston-baptist","B",74,65,0,0,2010-11-20,2011
"556",556,"portland","idaho","B",66,53,0,0,2010-11-20,2011
"557",557,"college-of-charleston","illinois-chicago","B",78,66,0,0,2010-11-20,2011
"558",558,"alabama","iowa","B",47,55,0,0,2010-11-20,2011
"559",559,"florida-tech","jacksonville","B",75,87,1,0,2010-11-20,2011
"560",560,"morgan-state","la-salle","B",74,79,0,0,2010-11-20,2011
"561",561,"saint-peters","long-beach-state","B",56,68,0,0,2010-11-20,2011
"562",562,"columbia","longwood","B",76,95,0,0,2010-11-20,2011
"563",563,"southeastern-oklahoma-state","louisiana-monroe","B",59,70,1,0,2010-11-20,2011
"564",564,"jackson-state","louisville","B",45,62,0,0,2010-11-20,2011
"565",565,"dowling","loyola-marymount","B",71,78,1,0,2010-11-20,2011
"566",566,"long-island-university","manhattan","B",91,80,0,0,2010-11-20,2011
"567",567,"south-dakota","marquette","B",69,82,0,0,2010-11-20,2011
"568",568,"chattanooga","marshall","B",69,68,0,0,2010-11-20,2011
"569",569,"central-connecticut-state","maryland-baltimore-county","B",82,74,0,0,2010-11-20,2011
"570",570,"kean","maryland-eastern-shore","B",68,86,1,0,2010-11-20,2011
"571",571,"new-mexico-state","massachusetts","B",57,71,0,0,2010-11-20,2011
"572",572,"louisiana-college","mcneese-state","B",53,92,1,0,2010-11-20,2011
"573",573,"harvard","mercer","B",75,69,0,0,2010-11-20,2011
"574",574,"iupui","miami-oh","B",58,59,0,0,2010-11-20,2011
"575",575,"northern-iowa","milwaukee","B",63,65,0,0,2010-11-20,2011
"576",576,"dayton","mississippi","B",78,71,0,0,2010-11-20,2011
"577",577,"north-florida","missouri","B",58,96,0,0,2010-11-20,2011
"578",578,"southeast-missouri-state","missouri-kansas-city","B",62,70,0,0,2010-11-20,2011
"579",579,"savannah-state","mount-st-marys","B",62,68,0,0,2010-11-20,2011
"580",580,"reinhardt","murray-state","B",70,84,1,0,2010-11-20,2011
"581",581,"louisiana-tech","navy","B",80,65,0,0,2010-11-20,2011
"582",582,"wisconsin","nevada-las-vegas","B",65,68,0,0,2010-11-20,2011
"583",583,"holy-cross","new-hampshire","B",52,55,0,0,2010-11-20,2011
"584",584,"virginia-intermont","north-carolina-asheville","B",58,116,1,0,2010-11-20,2011
"585",585,"mayville-state","north-dakota-state","B",63,103,1,0,2010-11-20,2011
"586",586,"siena","northeastern","B",84,68,0,0,2010-11-20,2011
"587",587,"tennessee-martin","northwestern-state","B",94,103,0,0,2010-11-20,2011
"588",588,"north-carolina-wilmington","ohio-state","B",41,81,0,0,2010-11-20,2011
"589",589,"indiana-state","oral-roberts","B",74,69,0,0,2010-11-20,2011
"590",590,"san-jose-state","oregon","B",75,72,0,0,2010-11-20,2011
"591",591,"william-jessup","pacific","B",61,70,1,0,2010-11-20,2011
"592",592,"drexel","pennsylvania","B",77,56,0,0,2010-11-20,2011
"593",593,"cal-state-bakersfield","pepperdine","B",66,64,0,0,2010-11-20,2011
"594",594,"lamar","portland-state","B",98,102,0,0,2010-11-20,2011
"595",595,"prairie-view","providence","B",62,78,0,0,2010-11-20,2011
"596",596,"vermont","quinnipiac","B",79,75,0,0,2010-11-20,2011
"597",597,"bucknell","saint-francis-pa","B",67,68,0,0,2010-11-20,2011
"598",598,"norfolk-state","saint-josephs","B",65,70,0,0,2010-11-20,2011
"599",599,"georgia","saint-louis","B",61,59,0,0,2010-11-20,2011
"600",600,"middle-tennessee","samford","B",68,55,0,0,2010-11-20,2011
"601",601,"green-bay","san-diego-state","B",70,79,0,0,2010-11-20,2011
"602",602,"colorado","san-francisco","B",81,83,0,0,2010-11-20,2011
"603",603,"central-michigan","south-alabama","B",76,82,0,0,2010-11-20,2011
"604",604,"bradley","southern-california","B",64,63,0,0,2010-11-20,2011
"605",605,"macmurray","southern-illinois-edwardsville","B",73,88,1,0,2010-11-20,2011
"606",606,"california-riverside","southern-methodist","B",73,69,0,0,2010-11-20,2011
"607",607,"utah-state","southern-utah","B",66,53,0,0,2010-11-20,2011
"608",608,"rider","texas-christian","B",76,61,0,0,2010-11-20,2011
"609",609,"western-carolina","texas-el-paso","B",65,77,0,0,2010-11-20,2011
"610",610,"texas-state","texas-pan-american","B",76,63,0,0,2010-11-20,2011
"611",611,"rhode-island","toledo","B",76,65,0,0,2010-11-20,2011
"612",612,"weber-state","utah","B",75,90,0,0,2010-11-20,2011
"613",613,"lafayette","villanova","B",41,86,0,0,2010-11-20,2011
"614",614,"loyola-il","western-michigan","B",82,64,0,0,2010-11-20,2011
"615",615,"western-illinois","wyoming","B",55,64,0,0,2010-11-20,2011
"616",616,"northern-colorado","arizona","B",70,93,0,0,2010-11-21,2011
"617",617,"illinois-state","arkansas-little-rock","B",54,63,0,0,2010-11-21,2011
"618",618,"middle-tennessee","auburn","B",66,68,0,0,2010-11-21,2011
"619",619,"st-bonaventure","binghamton","B",69,44,0,0,2010-11-21,2011
"620",620,"texas-christian","bradley","B",74,68,0,0,2010-11-21,2011
"621",621,"boise-state","california-davis","B",67,47,0,0,2010-11-21,2011
"622",622,"louisiana-tech","california-irvine","B",76,72,0,0,2010-11-21,2011
"623",623,"portland-state","california-riverside","B",69,58,0,0,2010-11-21,2011
"624",624,"coastal-carolina","charlotte","B",79,75,0,0,2010-11-21,2011
"625",625,"old-dominion","clemson","B",61,60,0,0,2010-11-21,2011
"626",626,"south-carolina-upstate","east-carolina","B",67,75,0,0,2010-11-21,2011
"627",627,"morehead-state","florida","B",55,61,0,0,2010-11-21,2011
"628",628,"nebraska","hofstra","B",62,47,0,0,2010-11-21,2011
"629",629,"evansville","indiana","B",54,67,0,0,2010-11-21,2011
"630",630,"creighton","iowa-state","B",88,91,0,0,2010-11-21,2011
"631",631,"san-diego-state","iupui","B",61,46,0,0,2010-11-21,2011
"632",632,"dartmouth","loyola-md","B",59,73,0,0,2010-11-21,2011
"633",633,"louisiana-state","memphis","B",61,70,0,0,2010-11-21,2011
"634",634,"green-bay","miami-oh","B",69,65,0,0,2010-11-21,2011
"635",635,"gardner-webb","michigan","B",58,80,0,0,2010-11-21,2011
"636",636,"cal-poly","montana-state","B",57,73,0,0,2010-11-21,2011
"637",637,"southern-california","new-mexico-state","B",80,61,0,0,2010-11-21,2011
"638",638,"vanderbilt","north-carolina","B",72,65,0,0,2010-11-21,2011
"639",639,"virginia-tech","north-carolina-greensboro","B",92,70,0,0,2010-11-21,2011
"640",640,"georgetown","north-carolina-state","B",82,67,0,0,2010-11-21,2011
"641",641,"cardinal-stritch","northern-illinois","B",57,81,1,0,2010-11-21,2011
"642",642,"texas-am-corpus-christi","ohio","B",70,83,0,0,2010-11-21,2011
"643",643,"nicholls-state","oklahoma-state","B",56,76,0,0,2010-11-21,2011
"644",644,"texas-southern","oregon-state","B",66,60,0,0,2010-11-21,2011
"645",645,"oakland","purdue","B",67,82,0,0,2010-11-21,2011
